txn_id,account_id,user_id,amount,merchant_category,txn_time,txn_location,is_international,status,is_fraud
T80042,A2961,U1995,3155.73,travel,2026-01-23 20:39:58.249568,Delhi,0,success,0
T80043,A2961,U1995,5819.5,food,2026-01-05 20:39:58.249568,Pune,0,success,0
T80044,A2961,U1995,16509.930733747988,electronics,2026-01-03 20:39:58.249568,Dubai,1,success,1
T80045,A2962,U1995,3361.03,groceries,2026-01-23 20:39:58.249568,Hyderabad,0,success,0
T80046,A2961,U1995,1470.94,food,2026-01-16 20:39:58.249568,Mumbai,0,success,0
T80047,A2961,U1995,5069.48,electronics,2026-01-11 20:39:58.249568,Kanpur,0,success,0
T80048,A2962,U1995,1052.62,shopping,2026-02-14 03:39:58.249568,Pune,0,success,0
T80049,A2962,U1995,740.9,entertainment,2026-01-30 20:39:58.249568,Hyderabad,0,success,0
T80050,A2961,U1995,6870.23,entertainment,2026-02-17 20:39:58.249568,Mumbai,0,success,0
T80051,A2962,U1995,103.77,entertainment,2026-01-17 20:39:58.249568,Bangalore,0,success,0
T80052,A2961,U1995,3325.22,food,2026-01-19 13:39:58.249568,Bangalore,0,success,0
T80053,A2962,U1995,6220.63,shopping,2026-01-22 20:39:58.249568,Bangalore,0,success,0
T80054,A2962,U1995,4119.46,food,2025-12-27 20:39:58.249568,Delhi,0,success,0
T80055,A2961,U1995,6563.49,shopping,2026-02-07 20:39:58.249568,Bangalore,1,success,0
T80056,A2962,U1995,2777.51,electronics,2025-12-24 20:39:58.249568,Pune,0,success,0
T80057,A2962,U1995,5646.42,travel,2026-02-09 20:39:58.249568,Kanpur,0,success,0
T80058,A2963,U1996,1722.96,food,2026-02-16 13:39:58.249568,Delhi,1,success,0
T80059,A2963,U1996,6226.05,shopping,2026-02-04 13:39:58.249568,Mumbai,0,success,0
T80060,A2963,U1996,2777.4,travel,2026-01-06 16:39:58.249568,Delhi,0,success,0
T80061,A2964,U1996,6354.68,groceries,2026-02-11 13:39:58.249568,Kanpur,0,success,0
T80062,A2963,U1996,2226.3,shopping,2026-01-21 18:39:58.249568,Bangalore,0,success,0
T80063,A2963,U1996,4852.75,food,2025-12-30 13:39:58.249568,Pune,1,success,0
T80064,A2963,U1996,2999.43,electronics,2026-01-01 13:39:58.249568,Delhi,0,success,0
T80065,A2964,U1996,4093.94,shopping,2026-02-01 13:39:58.249568,Delhi,0,success,0
T80066,A2964,U1996,4129.73,electronics,2026-01-25 13:39:58.249568,Kanpur,0,success,0
T80067,A2964,U1996,4100.68,entertainment,2026-01-06 13:39:58.249568,Hyderabad,0,success,0
T80068,A2964,U1996,332.54,travel,2026-01-13 11:39:58.249568,Mumbai,0,success,0
T80069,A2964,U1996,5227.89,groceries,2026-02-10 13:39:58.249568,Mumbai,0,success,0
T80070,A2963,U1996,6303.74,groceries,2026-01-14 13:39:58.249568,Pune,0,success,0
T80071,A2964,U1996,3741.43,electronics,2026-02-05 13:39:58.249568,Mumbai,0,success,0
T80072,A2964,U1996,6105.6,electronics,2025-12-24 12:39:58.249568,Kanpur,0,success,0
T80073,A2963,U1996,2581.14,entertainment,2026-01-16 22:39:58.249568,Hyderabad,0,success,0
T80074,A2964,U1996,3845.96,food,2026-01-06 05:39:58.249568,Pune,0,success,0
T80075,A2963,U1996,5972.64,electronics,2025-12-31 13:39:58.249568,Mumbai,0,success,0
T80076,A2964,U1996,4262.07,travel,2026-02-13 13:39:58.249568,Delhi,0,success,0
T80077,A2964,U1996,5312.43,food,2025-12-30 13:39:58.249568,Kanpur,0,success,0
T80078,A2964,U1996,7931.56,electronics,2026-01-06 13:39:58.249568,Pune,0,success,0
T80079,A2964,U1996,3298.6,shopping,2026-01-27 13:39:58.249568,Kanpur,0,success,0
T80080,A2964,U1996,1995.31,travel,2026-01-17 13:39:58.249568,Delhi,0,success,0
T80081,A2963,U1996,4047.32,entertainment,2026-01-08 13:39:58.249568,Delhi,0,success,0
T80082,A2963,U1996,4679.74,groceries,2026-02-08 13:39:58.249568,Kanpur,0,success,0
T80083,A2963,U1996,9896.86,electronics,2026-02-12 21:39:58.249568,Kanpur,0,success,0
T80084,A2964,U1996,83068.715512451,shopping,2025-12-30 16:39:58.249568,Hyderabad,1,success,1
T80085,A2963,U1996,1289.2,groceries,2026-01-06 13:39:58.249568,Bangalore,1,success,0
T80086,A2963,U1996,2728.15,entertainment,2026-01-31 13:39:58.249568,Hyderabad,0,success,0
T80087,A2964,U1996,4967.34,groceries,2026-01-26 13:39:58.249568,Delhi,1,success,0
T80088,A2964,U1996,14796.74385175164,travel,2026-01-20 13:39:58.249568,Hyderabad,1,success,1
T80089,A2963,U1996,3355.63,food,2026-02-01 23:39:58.249568,Mumbai,0,success,0
T80090,A2963,U1996,3634.13,entertainment,2026-01-26 00:39:58.249568,Kanpur,0,success,0
T80091,A2964,U1996,5440.62,groceries,2026-02-02 13:39:58.249568,Bangalore,0,success,0
T80092,A2964,U1996,3803.79,groceries,2026-01-17 13:39:58.249568,Kanpur,1,success,0
T80093,A2963,U1996,1559.49,electronics,2026-01-13 13:39:58.249568,Mumbai,0,success,0
T80094,A2963,U1996,5383.66,groceries,2026-02-19 07:39:58.249568,Delhi,0,success,0
T80095,A2963,U1996,2821.63,entertainment,2026-02-11 19:39:58.249568,Delhi,0,success,0
T80096,A2963,U1996,4224.53,food,2026-01-10 13:39:58.249568,Kanpur,0,success,0
T80097,A2964,U1996,10663.07,entertainment,2026-01-08 13:39:58.249568,Bangalore,1,success,0
T80098,A2963,U1996,2655.94,groceries,2026-02-02 05:39:58.249568,Hyderabad,0,success,0
T80099,A2965,U1997,5827.62,travel,2026-01-26 11:39:58.249568,Hyderabad,0,success,0
T80100,A2965,U1997,8935.2,electronics,2026-01-06 11:39:58.249568,Delhi,0,success,0
T80101,A2965,U1997,7473.33,groceries,2026-01-28 16:39:58.249568,Pune,0,success,0
T80102,A2965,U1997,4627.23,groceries,2026-02-12 11:39:58.249568,Delhi,0,success,0
T80103,A2965,U1997,6269.11,travel,2026-02-13 11:39:58.249568,Mumbai,0,success,0
T80104,A2965,U1997,9060.0,travel,2026-01-12 15:39:58.249568,Hyderabad,1,success,0
T80105,A2965,U1997,5173.14,entertainment,2026-02-07 11:39:58.249568,Hyderabad,0,success,0
T80106,A2965,U1997,6963.54,shopping,2025-12-22 11:39:58.249568,Pune,0,success,0
T80107,A2965,U1997,9111.41,electronics,2026-01-03 23:39:58.249568,Pune,1,success,0
T80108,A2965,U1997,4136.18,groceries,2026-02-14 11:39:58.249568,Pune,0,success,0
T80109,A2965,U1997,3832.2,groceries,2026-01-11 11:39:58.249568,Hyderabad,0,success,0
T80110,A2965,U1997,5179.93,shopping,2026-02-17 11:39:58.249568,Delhi,0,success,0
T80111,A2965,U1997,1822.41,electronics,2025-12-25 19:39:58.249568,Delhi,0,success,0
T80112,A2965,U1997,14489.0,food,2026-01-28 11:39:58.249568,Delhi,0,success,0
T80113,A2965,U1997,7767.12,entertainment,2026-02-04 21:39:58.249568,Kanpur,0,success,0
T80114,A2965,U1997,24734.126508443846,shopping,2026-01-14 00:39:58.249568,Singapore,1,success,1
T80115,A2965,U1997,5881.8,shopping,2026-01-07 21:39:58.249568,Kanpur,0,success,0
T80116,A2965,U1997,2640.02,electronics,2026-01-11 12:39:58.249568,Kanpur,0,success,0
T80117,A2965,U1997,1193.68,groceries,2026-01-31 11:39:58.249568,Hyderabad,0,success,0
T80118,A2965,U1997,7191.41,groceries,2026-02-01 02:39:58.249568,Kanpur,0,success,0
T80119,A2965,U1997,3944.05,electronics,2025-12-27 11:39:58.249568,Mumbai,0,success,0
T80120,A2965,U1997,7711.93,travel,2025-12-26 11:39:58.249568,Kanpur,0,success,0
T80121,A2965,U1997,3059.28,shopping,2025-12-23 15:39:58.249568,Delhi,0,success,0
T80122,A2965,U1997,10337.36,electronics,2026-01-02 11:39:58.249568,Hyderabad,0,success,0
T80123,A2965,U1997,6375.45,electronics,2026-02-10 11:39:58.249568,Pune,0,success,0
T80124,A2965,U1997,7998.52,groceries,2026-01-04 10:39:58.249568,Pune,0,success,0
T80125,A2965,U1997,6691.88,electronics,2025-12-24 17:39:58.249568,Mumbai,0,success,0
T80126,A2965,U1997,3126.67,groceries,2026-01-10 21:39:58.249568,Mumbai,0,success,0
T80127,A2965,U1997,3750.58,groceries,2026-02-12 11:39:58.249568,Bangalore,0,success,0
T80128,A2965,U1997,3771.96,shopping,2026-01-14 11:39:58.249568,Bangalore,0,success,0
T80129,A2965,U1997,5241.71,shopping,2026-01-12 11:39:58.249568,Kanpur,0,success,0
T80130,A2965,U1997,8013.45,travel,2026-01-15 11:39:58.249568,Mumbai,0,success,0
T80131,A2965,U1997,1009.86,groceries,2026-01-24 11:39:58.249568,Pune,0,success,0
T80132,A2965,U1997,5336.7,shopping,2026-01-21 18:39:58.249568,Delhi,1,success,0
T80133,A2965,U1997,5513.77,travel,2026-01-02 11:39:58.249568,Delhi,0,success,0
T80134,A2965,U1997,9194.71,travel,2026-02-04 20:39:58.249568,Hyderabad,0,success,0
T80135,A2965,U1997,2554.45,electronics,2026-01-23 11:39:58.249568,Mumbai,0,success,0
T80136,A2965,U1997,7111.23,groceries,2025-12-28 11:39:58.249568,Pune,0,success,0
T80137,A2965,U1997,8658.51,electronics,2026-01-29 11:39:58.249568,Delhi,0,success,0
T80138,A2965,U1997,5299.41,electronics,2026-01-04 11:39:58.249568,Delhi,0,success,0
T80139,A2965,U1997,7516.84,food,2025-12-29 11:39:58.249568,Delhi,0,success,0
T80140,A2965,U1997,4852.61,travel,2026-01-15 11:39:58.249568,Hyderabad,0,success,0
T80141,A2965,U1997,5723.06,travel,2026-01-27 01:39:58.249568,Mumbai,0,success,0
T80142,A2965,U1997,4892.26,electronics,2026-02-08 11:39:58.249568,Delhi,1,success,0
T80143,A2965,U1997,4862.81,electronics,2025-12-22 11:39:58.249568,Hyderabad,0,success,0
T80144,A2965,U1997,1783.72,groceries,2026-01-26 11:39:58.249568,Kanpur,0,success,0
T80145,A2965,U1997,6885.09,entertainment,2026-02-09 11:39:58.249568,Delhi,0,success,0
T80146,A2965,U1997,3876.32,entertainment,2026-01-22 02:39:58.249568,Kanpur,0,success,0
T80147,A2965,U1997,3575.95,food,2026-02-06 11:39:58.249568,Hyderabad,1,success,0
T80148,A2965,U1997,6429.18,entertainment,2026-02-04 16:39:58.249568,Kanpur,1,success,0
T80149,A2965,U1997,6356.92,shopping,2026-02-17 11:39:58.249568,Delhi,0,success,0
T80150,A2965,U1997,82004.11080999133,electronics,2026-01-13 11:39:58.249568,Mumbai,1,success,1
T80151,A2965,U1997,7341.84,travel,2026-01-10 11:39:58.249568,Kanpur,0,success,0
T80152,A2965,U1997,7096.61,groceries,2026-01-21 04:39:58.249568,Pune,0,success,0
T80153,A2965,U1997,1615.61,electronics,2026-01-08 11:39:58.249568,Delhi,0,success,0
T80154,A2965,U1997,4372.04,entertainment,2025-12-25 10:39:58.249568,Pune,0,success,1
T80155,A2965,U1997,5492.54,groceries,2026-02-15 23:39:58.249568,Delhi,0,success,0
T80156,A2965,U1997,5039.46,entertainment,2025-12-29 11:39:58.249568,Delhi,0,success,0
T80157,A2966,U1998,5760.65,electronics,2025-12-26 21:39:58.249568,Mumbai,0,success,0
T80158,A2967,U1998,1904.94,groceries,2026-01-31 21:39:58.249568,Pune,0,success,0
T80159,A2966,U1998,5867.26,travel,2026-02-10 18:39:58.249568,Hyderabad,0,success,0
T80160,A2966,U1998,4638.76,electronics,2026-01-20 21:39:58.249568,Kanpur,0,success,0
T80161,A2967,U1998,5228.82,groceries,2026-02-14 21:39:58.249568,Pune,0,success,0
T80162,A2967,U1998,2980.1,travel,2026-02-01 05:39:58.249568,Delhi,0,success,0
T80163,A2967,U1998,596.03,food,2026-02-16 00:39:58.249568,Mumbai,0,success,0
T80164,A2967,U1998,5604.43,entertainment,2026-02-13 23:39:58.249568,Pune,0,success,0
T80165,A2967,U1998,3171.47,travel,2026-01-09 11:39:58.249568,Hyderabad,0,success,0
T80166,A2966,U1998,632.94,entertainment,2026-01-24 21:39:58.249568,Hyderabad,0,success,0
T80167,A2966,U1998,1254.67,groceries,2026-02-01 21:39:58.249568,Mumbai,0,success,0
T80168,A2966,U1998,8222.18,shopping,2025-12-24 21:39:58.249568,Mumbai,0,success,0
T80169,A2966,U1998,6303.63,electronics,2026-02-07 21:39:58.249568,Mumbai,0,success,0
T80170,A2967,U1998,1754.21,electronics,2026-01-01 21:39:58.249568,Hyderabad,0,success,0
T80171,A2967,U1998,2312.21,food,2026-02-08 18:39:58.249568,Kanpur,0,success,0
T80172,A2966,U1998,3109.53,travel,2026-01-28 21:39:58.249568,Kanpur,0,success,0
T80173,A2966,U1998,3099.05,food,2026-01-03 21:39:58.249568,Pune,0,success,0
T80174,A2966,U1998,3590.52,shopping,2026-02-20 21:39:58.249568,Delhi,0,success,0
T80175,A2966,U1998,3419.94,food,2025-12-29 21:39:58.249568,Mumbai,0,success,0
T80176,A2966,U1998,4479.13,food,2026-01-20 21:39:58.249568,Bangalore,0,success,0
T80177,A2967,U1998,5344.85,groceries,2026-02-04 21:39:58.249568,Kanpur,0,success,0
T80178,A2966,U1998,3624.12,shopping,2025-12-30 21:39:58.249568,Bangalore,0,success,0
T80179,A2966,U1998,5210.97,entertainment,2026-02-03 07:39:58.249568,Bangalore,0,success,0
T80180,A2966,U1998,4355.33,travel,2025-12-29 21:39:58.249568,Hyderabad,0,success,0
T80181,A2966,U1998,4587.81,food,2026-02-07 21:39:58.249568,Delhi,1,success,0
T80182,A2967,U1998,4260.56,entertainment,2025-12-31 22:39:58.249568,Hyderabad,0,success,0
T80183,A2966,U1998,3373.6,shopping,2026-01-30 04:39:58.249568,Kanpur,0,success,0
T80184,A2966,U1998,1130.79,travel,2026-01-01 17:39:58.249568,Kanpur,0,success,0
T80185,A2967,U1998,2228.69,food,2026-02-12 21:39:58.249568,Mumbai,0,success,0
T80186,A2967,U1998,1127.37,food,2026-01-20 21:39:58.249568,Mumbai,0,success,0
T80187,A2967,U1998,5353.98,groceries,2026-01-24 21:39:58.249568,Bangalore,0,success,0
T80188,A2967,U1998,2322.58,entertainment,2026-02-18 21:39:58.249568,Delhi,0,success,0
T80189,A2966,U1998,2946.73,electronics,2025-12-24 01:39:58.249568,Delhi,0,success,0
T80190,A2967,U1998,2824.13,entertainment,2025-12-22 02:39:58.249568,Pune,0,success,0
T80191,A2967,U1998,27486.501264479797,shopping,2026-01-04 21:39:58.249568,London,1,success,1
T80192,A2966,U1998,533.82,entertainment,2026-01-07 23:39:58.249568,Mumbai,0,success,0
T80193,A2968,U1999,819.73,food,2026-01-08 03:39:58.249568,Mumbai,0,success,0
T80194,A2968,U1999,4388.07,food,2026-02-14 16:39:58.249568,Delhi,0,success,1
T80195,A2968,U1999,3963.7,groceries,2026-01-02 03:39:58.249568,Delhi,0,success,0
T80196,A2968,U1999,2112.42,shopping,2025-12-25 10:39:58.249568,Hyderabad,0,success,0
T80197,A2968,U1999,5753.45,food,2026-02-01 16:39:58.249568,Mumbai,0,success,0
T80198,A2968,U1999,7213.1,groceries,2025-12-24 16:39:58.249568,Kanpur,0,success,0
T80199,A2968,U1999,252.28,electronics,2026-02-10 16:39:58.249568,Delhi,0,success,0
T80200,A2968,U1999,9728.53,groceries,2026-01-14 16:39:58.249568,Pune,0,success,0
T80201,A2968,U1999,179.65,entertainment,2026-02-01 16:39:58.249568,Bangalore,1,success,0
T80202,A2968,U1999,2554.13,shopping,2026-02-20 16:39:58.249568,Delhi,0,success,0
T80203,A2968,U1999,3764.02,shopping,2026-01-20 16:39:58.249568,Kanpur,0,success,0
T80204,A2968,U1999,5223.25,groceries,2026-02-02 09:39:58.249568,Bangalore,0,success,0
T80205,A2968,U1999,5545.8,food,2026-01-22 16:39:58.249568,Pune,0,success,0
T80206,A2968,U1999,1579.17,groceries,2026-01-21 16:39:58.249568,Kanpur,0,success,0
T80207,A2968,U1999,3553.64,travel,2026-01-05 18:39:58.249568,Bangalore,0,success,0
T80208,A2968,U1999,3985.53,food,2026-02-15 08:39:58.249568,Pune,0,success,0
T80209,A2968,U1999,2201.49,electronics,2026-02-09 16:39:58.249568,Bangalore,0,success,0
T80210,A2968,U1999,3574.63,shopping,2026-02-19 16:39:58.249568,Pune,0,success,0
T80211,A2968,U1999,12355.398065488784,food,2026-01-26 15:39:58.249568,Pune,1,success,1
T80212,A2968,U1999,8374.57,entertainment,2026-01-10 18:39:58.249568,Hyderabad,0,success,0
T80213,A2968,U1999,6149.27,food,2026-01-25 16:39:58.249568,Hyderabad,0,success,0
T80214,A2968,U1999,3884.66,electronics,2025-12-23 02:39:58.249568,Kanpur,0,success,0
T80215,A2968,U1999,5336.19,entertainment,2026-01-20 16:39:58.249568,Delhi,0,success,0
T80216,A2968,U1999,5061.93,groceries,2025-12-28 16:39:58.249568,Hyderabad,1,success,0
T80217,A2968,U1999,5562.84,food,2026-02-08 16:39:58.249568,Mumbai,0,success,0
T80218,A2968,U1999,10368.67,electronics,2026-02-09 16:39:58.249568,Pune,0,success,0
T80219,A2968,U1999,3737.55,groceries,2026-02-05 16:39:58.249568,Bangalore,0,success,0
T80220,A2968,U1999,3403.45,food,2026-01-01 16:39:58.249568,Mumbai,0,success,0
T80221,A2968,U1999,33481.44838337507,shopping,2026-02-08 16:39:58.249568,Hyderabad,1,success,1
T80222,A2968,U1999,2085.04,shopping,2025-12-23 16:39:58.249568,Kanpur,1,success,0
T80223,A2968,U1999,99.45,food,2026-02-19 16:39:58.249568,Bangalore,0,success,0
T80224,A2968,U1999,5461.17,food,2026-01-09 16:39:58.249568,Mumbai,0,success,0
T80225,A2968,U1999,8203.59,travel,2026-02-18 16:39:58.249568,Pune,0,success,0
T80226,A2968,U1999,4663.31,electronics,2026-01-19 16:39:58.249568,Bangalore,0,success,0
T80227,A2968,U1999,3135.59,entertainment,2026-02-02 16:39:58.249568,Delhi,0,success,0
T80228,A2968,U1999,3857.45,travel,2026-02-08 13:39:58.249568,Bangalore,0,success,0
T80229,A2968,U1999,4018.99,travel,2026-01-26 16:39:58.249568,Kanpur,0,success,0
T80230,A2968,U1999,3823.32,food,2026-01-14 16:39:58.249568,Pune,0,success,0
T80231,A2968,U1999,5594.26,electronics,2026-01-23 16:39:58.249568,Mumbai,0,success,0
T80232,A2968,U1999,1064.8,food,2025-12-27 16:39:58.249568,Mumbai,0,success,0
T80233,A2968,U1999,4278.11,entertainment,2026-01-01 08:39:58.249568,Mumbai,0,success,0
T80234,A2968,U1999,2242.66,food,2026-02-11 16:39:58.249568,Kanpur,0,success,0
T80235,A2968,U1999,1316.5,shopping,2025-12-26 16:39:58.249568,Kanpur,0,success,0
T80236,A2968,U1999,5401.54,groceries,2026-01-06 16:39:58.249568,Kanpur,0,success,0
T80237,A2968,U1999,6047.8,travel,2026-01-05 16:39:58.249568,Pune,0,success,0
T80238,A2968,U1999,3810.04,travel,2026-02-20 16:39:58.249568,Pune,0,success,0
T80239,A2968,U1999,1957.97,electronics,2025-12-27 16:39:58.249568,Mumbai,0,success,0
T80240,A2969,U2000,9465.84,shopping,2026-01-08 20:39:58.249568,Hyderabad,0,success,0
T80241,A2969,U2000,5019.75,food,2025-12-27 20:39:58.249568,Hyderabad,0,success,0
T80242,A2969,U2000,1820.59,groceries,2025-12-23 20:39:58.249568,Pune,0,success,0
T80243,A2969,U2000,4299.61,groceries,2026-01-13 20:39:58.249568,Pune,0,success,0
T80244,A2969,U2000,4921.89,groceries,2025-12-31 20:39:58.249568,Hyderabad,1,success,0
T80245,A2969,U2000,4668.76,entertainment,2026-02-06 20:39:58.249568,Mumbai,0,success,0
T80246,A2969,U2000,6878.56,groceries,2026-01-29 08:39:58.249568,Hyderabad,0,success,0
T80247,A2969,U2000,579.81,groceries,2025-12-22 00:39:58.249568,Hyderabad,0,success,0
T80248,A2969,U2000,5695.84,shopping,2026-01-19 06:39:58.249568,Bangalore,0,success,0
T80249,A2969,U2000,2963.76,food,2026-01-17 20:39:58.249568,Bangalore,0,success,0
T80250,A2969,U2000,1186.46,travel,2026-02-13 20:39:58.249568,Hyderabad,0,success,0
T80251,A2969,U2000,11452.18,travel,2026-01-25 18:39:58.249568,Delhi,1,success,0
T80252,A2969,U2000,841.83,shopping,2026-01-01 20:39:58.249568,Bangalore,0,success,0
T80253,A2969,U2000,8087.41,groceries,2026-01-02 20:39:58.249568,Kanpur,0,success,0
T80254,A2969,U2000,4298.06,groceries,2026-01-02 20:39:58.249568,Hyderabad,1,success,0
T80255,A2969,U2000,3128.37,electronics,2026-01-25 21:39:58.249568,Pune,0,success,0
T80256,A2969,U2000,3423.44,shopping,2026-02-03 20:39:58.249568,Hyderabad,0,success,0
T80257,A2969,U2000,2661.71,electronics,2026-01-02 20:39:58.249568,Pune,1,success,1
T80258,A2969,U2000,10327.2,travel,2026-02-10 20:39:58.249568,Bangalore,0,success,1
T80259,A2969,U2000,2783.84,food,2026-02-10 11:39:58.249568,Bangalore,0,success,0
T80260,A2969,U2000,4801.77,groceries,2026-01-20 20:39:58.249568,Hyderabad,0,success,0
T80261,A2969,U2000,7351.9,travel,2026-02-14 20:39:58.249568,Mumbai,0,success,0
T80262,A2969,U2000,4798.12,entertainment,2026-01-10 21:39:58.249568,Hyderabad,0,success,0
T80263,A2969,U2000,6477.99,travel,2026-02-16 20:39:58.249568,Mumbai,0,success,0
T80264,A2969,U2000,55585.52892030221,food,2026-01-23 20:39:58.249568,London,1,success,1
T80265,A2969,U2000,6016.02,electronics,2026-02-11 20:39:58.249568,Mumbai,0,success,0
T80266,A2969,U2000,7866.99,electronics,2026-01-11 20:39:58.249568,Pune,0,success,0
T80267,A2969,U2000,11469.17,food,2025-12-25 20:39:58.249568,Pune,0,success,0
T80268,A2969,U2000,36649.5572407644,groceries,2026-02-14 20:39:58.249568,Kanpur,1,success,1
T80269,A2969,U2000,8405.83,travel,2026-02-01 20:39:58.249568,Bangalore,0,success,0
T80270,A2969,U2000,3698.58,groceries,2025-12-30 20:39:58.249568,Mumbai,0,success,0
T80271,A2969,U2000,6465.81,travel,2026-01-24 20:39:58.249568,Bangalore,0,success,0
T80272,A2969,U2000,4169.68,entertainment,2025-12-24 20:39:58.249568,Kanpur,0,success,0
T80273,A2969,U2000,6721.5,shopping,2026-02-06 11:39:58.249568,Bangalore,0,success,0
T80274,A2969,U2000,866.79,travel,2026-01-03 19:39:58.249568,Hyderabad,1,success,0
T80275,A2969,U2000,6757.94,food,2026-01-06 10:39:58.249568,Delhi,0,success,0
T80276,A2969,U2000,9031.5,electronics,2026-01-05 14:39:58.249568,Bangalore,0,success,0
T80277,A2969,U2000,4344.26,shopping,2025-12-27 11:39:58.249568,Delhi,0,success,0
T80278,A2969,U2000,8387.78,groceries,2026-01-04 03:39:58.249568,Pune,0,success,0
T80279,A2969,U2000,5506.6,electronics,2026-02-04 20:39:58.249568,Delhi,0,success,0
T80280,A2969,U2000,5375.45,entertainment,2025-12-25 20:39:58.249568,Mumbai,0,success,0
T80281,A2969,U2000,6039.23,shopping,2026-01-12 12:39:58.249568,Pune,0,success,0
T80282,A2969,U2000,7720.79,entertainment,2026-01-10 20:39:58.249568,Bangalore,1,success,0
T80283,A2969,U2000,5822.29,entertainment,2025-12-27 15:39:58.249568,Hyderabad,0,success,0
T80284,A2969,U2000,8345.64,shopping,2025-12-30 20:39:58.249568,Bangalore,0,success,0
T80285,A2969,U2000,12609.35,entertainment,2026-01-13 20:39:58.249568,Hyderabad,0,success,0
T80286,A2969,U2000,6567.7,shopping,2026-01-08 20:39:58.249568,Kanpur,0,success,0
T80287,A2969,U2000,6926.17,electronics,2026-01-24 20:39:58.249568,Pune,0,success,0
T80288,A2969,U2000,2424.23,entertainment,2026-01-07 20:39:58.249568,Delhi,0,success,0
T80289,A2969,U2000,7009.82,entertainment,2025-12-31 20:39:58.249568,Delhi,0,success,0
T80290,A2969,U2000,1958.71,travel,2026-01-19 20:39:58.249568,Mumbai,0,success,0
T80291,A2969,U2000,6688.35,electronics,2025-12-31 20:39:58.249568,Pune,0,success,0
T80292,A2969,U2000,10671.31,travel,2026-01-04 23:39:58.249568,Delhi,0,success,0
T80293,A2969,U2000,5240.3,food,2026-01-09 20:39:58.249568,Mumbai,0,success,0
T80294,A2969,U2000,5453.71,travel,2026-01-22 20:39:58.249568,Pune,0,success,0
T80295,A2969,U2000,4142.93,food,2025-12-31 12:39:58.249568,Delhi,0,success,0
T80296,A2969,U2000,4157.73,food,2025-12-31 17:39:58.249568,Pune,0,success,0
T80297,A2969,U2000,6017.29,shopping,2026-01-23 20:39:58.249568,Bangalore,0,success,0
T80298,A2969,U2000,5801.9,shopping,2026-02-14 20:39:58.249568,Kanpur,0,success,0
T80299,A2969,U2000,8299.39,food,2026-01-10 20:39:58.249568,Kanpur,0,success,0
T80300,A2970,U2001,9102.73,shopping,2026-02-08 20:39:58.249568,Hyderabad,1,success,0
T80301,A2970,U2001,2225.46,electronics,2026-02-15 20:39:58.249568,Pune,0,success,0
T80302,A2970,U2001,51346.15731433429,food,2025-12-25 19:39:58.249568,London,1,success,1
T80303,A2970,U2001,5678.64,travel,2026-01-10 20:39:58.249568,Bangalore,0,success,0
T80304,A2970,U2001,75080.53704391501,entertainment,2026-01-29 15:39:58.249568,Dubai,1,success,1
T80305,A2970,U2001,8862.56,entertainment,2026-01-22 20:39:58.249568,Bangalore,0,success,0
T80306,A2970,U2001,1244.59,travel,2026-01-26 20:39:58.249568,Kanpur,0,success,0
T80307,A2970,U2001,9741.85,travel,2026-01-19 20:39:58.249568,Kanpur,0,success,0
T80308,A2970,U2001,8413.15,travel,2026-01-09 20:39:58.249568,Kanpur,0,success,0
T80309,A2970,U2001,4067.3,entertainment,2026-02-18 20:39:58.249568,Bangalore,0,success,0
T80310,A2970,U2001,9455.27,shopping,2026-01-29 20:39:58.249568,Bangalore,0,success,0
T80311,A2970,U2001,6138.32,shopping,2026-01-28 00:39:58.249568,Hyderabad,1,success,0
T80312,A2970,U2001,5125.53,groceries,2026-01-30 20:39:58.249568,Mumbai,0,success,0
T80313,A2970,U2001,4329.76,shopping,2026-01-20 20:39:58.249568,Pune,0,success,0
T80314,A2970,U2001,5235.27,electronics,2026-01-03 20:39:58.249568,Kanpur,0,success,0
T80315,A2970,U2001,7986.33,electronics,2026-02-20 20:39:58.249568,Mumbai,0,success,0
T80316,A2970,U2001,6228.71,entertainment,2026-01-08 08:39:58.249568,Hyderabad,0,success,0
T80317,A2970,U2001,3627.35,entertainment,2026-01-22 20:39:58.249568,Mumbai,0,success,0
T80318,A2970,U2001,4360.06,groceries,2026-01-25 20:39:58.249568,Mumbai,0,success,0
T80319,A2970,U2001,8757.17,electronics,2026-01-13 20:39:58.249568,Delhi,0,success,0
T80320,A2970,U2001,4795.6,travel,2025-12-23 20:39:58.249568,Hyderabad,0,success,0
T80321,A2970,U2001,7124.45,travel,2025-12-22 20:39:58.249568,Hyderabad,1,success,0
T80322,A2970,U2001,9797.53,food,2026-01-22 20:39:58.249568,Kanpur,0,success,0
T80323,A2970,U2001,5234.72,entertainment,2026-02-06 20:39:58.249568,Delhi,0,success,0
T80324,A2970,U2001,4664.49,food,2026-02-03 20:39:58.249568,Bangalore,0,success,0
T80325,A2970,U2001,4907.3,entertainment,2025-12-30 20:39:58.249568,Pune,0,success,0
T80326,A2970,U2001,7798.91,groceries,2026-01-02 20:39:58.249568,Kanpur,0,success,0
T80327,A2970,U2001,7957.01,food,2025-12-28 20:39:58.249568,Bangalore,0,success,0
T80328,A2970,U2001,188.58,shopping,2026-02-09 20:39:58.249568,Mumbai,0,success,0
T80329,A2970,U2001,5914.75,shopping,2026-01-10 10:39:58.249568,Hyderabad,0,success,0
